,Year,County,None,D0,D1,D2,D3,D4,Household Income,Population,Median Age,Per Capita Income,Poverty Count,Unemployment Count,Poverty Rate
185,2012,Humboldt County,78.40339622641511,21.596603773584903,0.6045283018867924,0.0,0.0,0.0,,,,,,,
186,2012,Imperial County,5.326981132075471,94.67301886792451,75.3098113207547,0.0,0.0,0.0,,,,,,,
187,2012,Inyo County,2.3518867924528304,97.64811320754718,85.77132075471704,60.78207547169812,0.0,0.0,,,,,,,
188,2012,Kern County,8.03811320754717,91.96188679245284,68.25698113207551,15.462075471698114,0.0,0.0,,,,,,,
189,2012,Kings County,4.4139622641509435,95.58603773584906,88.32509433962268,11.893584905660378,0.0,0.0,,,,,,,
190,2012,Lake County,7.545660377358491,92.45433962264151,27.707924528301888,1.4132075471698113,0.0,0.0,,,,,,,
191,2012,Lassen County,0.31358490566037733,99.68641509433962,96.61603773584905,71.00622641509433,3.0830188679245283,0.0,,,,,,,
192,2012,Los Angeles County,12.866037735849057,87.13396226415098,24.138679245283033,0.5320754716981132,0.0,0.0,,,,,,,
193,2012,Madera County,0.028867924528301888,99.9711320754717,93.25037735849057,13.21735849056604,0.0,0.0,,,,,,,
194,2012,Marin County,7.547169811320755,92.45283018867924,28.30188679245283,0.12452830188679245,0.0,0.0,,,,,,,
195,2012,Mariposa County,2.0379245283018865,97.96207547169811,86.57150943396226,12.954339622641513,0.0,0.0,,,,,,,
196,2012,Mendocino County,50.63622641509433,49.36377358490566,16.57547169811321,0.0,0.0,0.0,,,,,,,
197,2012,Merced County,0.0,100.0,98.10132075471698,9.523207547169811,0.0,0.0,,,,,,,
198,2012,Modoc County,0.0,100.0,99.9477358490566,80.25716981132072,5.033584905660377,0.0,,,,,,,
199,2012,Mono County,0.0,100.0,93.1454716981132,51.797169811320735,5.233962264150943,0.0,,,,,,,
200,2012,Monterey County,1.7277358490566037,98.27226415094344,87.1803773584906,8.824905660377357,0.0,0.0,,,,,,,
201,2012,Napa County,7.547169811320755,92.45283018867924,27.601509433962267,1.6986792452830188,0.0,0.0,,,,,,,
202,2012,Nevada County,27.706226415094335,72.29377358490565,32.3611320754717,7.88188679245283,0.0,0.0,,,,,,,
203,2012,Orange County,36.11943396226415,63.88056603773586,11.823018867924528,0.0,0.0,0.0,,,,,,,
204,2012,Placer County,21.477547169811324,78.52245283018866,40.703018867924534,7.919622641509434,0.0,0.0,,,,,,,
205,2012,Plumas County,13.697735849056606,86.30226415094342,56.194150943396245,15.241320754716977,0.0,0.0,,,,,,,
206,2012,Riverside County,8.724339622641509,91.27566037735846,56.34075471698112,4.5726415094339625,0.0,0.0,,,,,,,
207,2012,Sacramento County,5.644528301886792,94.3554716981132,84.53037735849055,10.287169811320755,0.0,0.0,,,,,,,
208,2012,San Benito County,0.0,100.0,94.546037735849,9.433962264150944,0.0,0.0,,,,,,,
209,2012,San Bernardino County,2.6216981132075468,97.37830188679246,83.06603773584908,52.27471698113207,0.0,0.0,,,,,,,
210,2012,San Diego County,59.751132075471716,40.24886792452829,0.23113207547169817,0.0,0.0,0.0,,,,,,,
211,2012,San Francisco County,7.633396226415097,92.36660377358491,46.933207547169815,1.8733962264150945,0.0,0.0,,,,,,,
212,2012,San Joaquin County,0.4358490566037736,99.56415094339621,93.62566037735849,10.437924528301888,0.0,0.0,,,,,,,
213,2012,San Luis Obispo County,11.062075471698115,88.9379245283019,47.60905660377359,0.8407547169811321,0.0,0.0,,,,,,,
214,2012,San Mateo County,5.815094339622641,94.18490566037737,87.54452830188679,2.4143396226415095,0.0,0.0,,,,,,,
215,2012,Santa Barbara County,15.117735849056604,84.88226415094341,36.96283018867924,0.0,0.0,0.0,,,,,,,
216,2012,Santa Clara County,3.5841509433962266,96.41584905660378,90.75471698113208,7.6709433962264155,0.0,0.0,,,,,,,
217,2012,Santa Cruz County,5.517735849056604,94.4822641509434,90.56603773584905,2.009056603773585,0.0,0.0,,,,,,,
218,2012,Shasta County,24.277735849056622,75.7222641509434,34.68358490566038,5.469056603773585,0.0,0.0,,,,,,,
219,2012,Sierra County,16.69905660377359,83.3009433962264,49.82113207547171,15.58132075471698,0.5890566037735849,0.0,,,,,,,
220,2012,Siskiyou County,31.458301886792444,68.54169811320756,27.844905660377357,1.430943396226415,0.0,0.0,,,,,,,
221,2012,Solano County,6.513396226415094,93.4866037735849,62.424339622641526,5.462830188679245,0.0,0.0,,,,,,,
222,2012,Sonoma County,14.213207547169803,85.7867924528302,22.918490566037732,0.018867924528301886,0.0,0.0,,,,,,,
223,2012,Stanislaus County,0.0,100.0,96.83622641509433,10.098301886792454,0.0,0.0,,,,,,,
224,2012,Sutter County,5.660377358490566,94.33962264150944,89.81358490566038,9.84509433962264,0.0,0.0,,,,,,,
225,2012,Tehama County,13.87396226415094,86.12603773584902,42.9166037735849,4.952830188679245,0.0,0.0,,,,,,,
226,2012,Trinity County,54.55226415094343,45.447735849056606,9.38452830188679,0.0,0.0,0.0,,,,,,,
227,2012,Tulare County,0.5132075471698113,99.48679245283019,93.1277358490566,27.33641509433962,0.0,0.0,,,,,,,
228,2012,Tuolumne County,4.767735849056605,95.2322641509434,73.3043396226415,13.465471698113205,0.0,0.0,,,,,,,
229,2012,Ventura County,14.843962264150944,85.15603773584907,23.02622641509434,0.0,0.0,0.0,,,,,,,
230,2012,Yolo County,6.127924528301886,93.87207547169812,75.728679245283,8.573396226415094,0.0,0.0,,,,,,,
231,2012,Yuba County,19.224339622641505,80.77566037735846,47.32981132075471,4.27433962264151,0.0,0.0,,,,,,,
232,2013,Alameda County,13.070576923076922,86.92942307692307,65.38461538461539,51.92307692307692,0.7973076923076922,0.0,72112.0,1535248.0,36.8,35763.0,188501.0,84354.0,12.278211728658823
233,2013,Alpine County,12.923653846153847,87.0763461538461,69.55942307692308,48.65499999999999,4.8842307692307685,0.0,58636.0,1165.0,44.3,25527.0,184.0,51.0,15.793991416309012
234,2013,Amador County,16.524807692307693,83.47519230769231,65.40846153846154,51.92307692307692,11.498076923076923,0.0,53684.0,37422.0,49.1,27347.0,4150.0,2546.0,11.089733311955534
235,2013,Butte County,15.985961538461538,84.01403846153848,65.38461538461539,51.92307692307692,0.0,0.0,43752.0,220542.0,37.0,23787.0,43942.0,14353.0,19.924549518912496
236,2013,Calaveras County,14.0625,85.9375,69.14076923076924,53.21249999999999,11.538461538461538,0.0,55295.0,45147.0,50.0,29329.0,4849.0,2307.0,10.740470020156378
237,2013,Colusa County,13.461538461538462,86.53846153846153,65.38461538461539,51.92307692307692,0.0,0.0,52158.0,21366.0,33.9,21579.0,2635.0,1322.0,12.332678086679772
238,2013,Contra Costa County,13.34423076923077,86.65576923076924,65.38461538461539,51.92307692307692,2.1934615384615386,0.0,78756.0,1065794.0,38.6,38219.0,111173.0,56720.0,10.43100261401359
239,2013,Del Norte County,21.39576923076923,78.60423076923077,61.474038461538456,25.135576923076925,0.0,0.0,37909.0,28357.0,39.1,19072.0,5406.0,1268.0,19.06407588955108
240,2013,El Dorado County,17.622692307692308,82.3773076923077,65.95692307692308,51.07096153846154,3.762692307692308,0.0,69297.0,180982.0,44.1,34884.0,16206.0,11030.0,8.954481661159674
241,2013,Fresno County,0.0,100.0,99.24230769230768,78.65211538461541,13.492307692307692,0.0,45563.0,939605.0,30.9,20208.0,239584.0,61663.0,25.498374316867196
242,2013,Glenn County,13.771923076923077,86.22807692307691,65.38461538461539,51.92307692307692,0.0,0.0,43023.0,28054.0,37.2,22148.0,5198.0,1584.0,18.528552078135025
243,2013,Humboldt County,21.512115384615388,78.48788461538462,65.38461538461539,29.419423076923074,0.0,0.0,41426.0,134613.0,37.5,23540.0,26600.0,7426.0,19.760350040486433
244,2013,Imperial County,0.4711538461538462,99.52884615384616,82.24019230769228,30.569807692307695,0.0,0.0,41807.0,175201.0,31.8,16763.0,38286.0,13214.0,21.852614996489745
245,2013,Inyo County,0.0,100.0,100.0,97.63192307692303,1.5334615384615378,0.0,44796.0,18482.0,45.7,27441.0,2309.0,826.0,12.493236662698843
