Location ID,Location,Year,Month,Temp (F),Rank,Anomaly (1901-2000 base period),1901-2000 Mean
CA-023,Humboldt County,1998,1,50,100,2.7,47.3
CA-023,Humboldt County,1998,2,49.2,32,-1.8,51
CA-023,Humboldt County,1998,3,55.5,68,0.9,54.6
CA-023,Humboldt County,1998,4,58.9,51,-0.7,59.6
CA-023,Humboldt County,1998,5,60.6,10,-4.7,65.3
CA-023,Humboldt County,1998,6,71.2,41,-0.7,71.9
CA-023,Humboldt County,1998,7,79.5,65,0.5,79
CA-023,Humboldt County,1998,8,82.1,114,2.9,79.2
CA-023,Humboldt County,1998,9,78.9,112,3.6,75.3
CA-023,Humboldt County,1998,10,65.3,56,0,65.3
CA-023,Humboldt County,1998,11,52.4,29,-1.4,53.8
CA-023,Humboldt County,1998,12,46,26,-1.9,47.9
CA-023,Humboldt County,1999,1,49.3,85,2,47.3
CA-023,Humboldt County,1999,2,47.2,13,-3.8,51
CA-023,Humboldt County,1999,3,51.8,25,-2.8,54.6
CA-023,Humboldt County,1999,4,60.4,77,0.8,59.6
CA-023,Humboldt County,1999,5,64.3,42,-1,65.3
CA-023,Humboldt County,1999,6,71.8,58,-0.1,71.9
CA-023,Humboldt County,1999,7,78.5,49,-0.5,79
CA-023,Humboldt County,1999,8,78.7,44,-0.5,79.2
CA-023,Humboldt County,1999,9,77.8,103,2.5,75.3
CA-023,Humboldt County,1999,10,68.6,108,3.3,65.3
CA-023,Humboldt County,1999,11,57.4,117,3.6,53.8
CA-023,Humboldt County,1999,12,50.1,101,2.2,47.9
CA-023,Humboldt County,2000,1,49.6,90,2.3,47.3
CA-023,Humboldt County,2000,2,52.9,87,1.9,51
CA-023,Humboldt County,2000,3,56.8,90,2.2,54.6
CA-023,Humboldt County,2000,4,63.9,110,4.3,59.6
CA-023,Humboldt County,2000,5,66.1,67,0.8,65.3
CA-023,Humboldt County,2000,6,77.8,122,5.9,71.9
CA-023,Humboldt County,2000,7,77.7,35,-1.3,79
CA-023,Humboldt County,2000,8,80.9,99,1.7,79.2
CA-023,Humboldt County,2000,9,78.1,108,2.8,75.3
CA-023,Humboldt County,2000,10,66,72,0.7,65.3
CA-023,Humboldt County,2000,11,52.4,29,-1.4,53.8
CA-023,Humboldt County,2000,12,51.5,120,3.6,47.9
CA-023,Humboldt County,2001,1,50.9,108,3.6,47.3
CA-023,Humboldt County,2001,2,51.4,60,0.4,51
CA-023,Humboldt County,2001,3,59.6,115,5,54.6
CA-023,Humboldt County,2001,4,58.7,47,-0.9,59.6
CA-023,Humboldt County,2001,5,74.5,127,9.2,65.3
CA-023,Humboldt County,2001,6,73.2,85,1.3,71.9
CA-023,Humboldt County,2001,7,79.6,67,0.6,79
CA-023,Humboldt County,2001,8,80.5,87,1.3,79.2
CA-023,Humboldt County,2001,9,77.6,97,2.3,75.3
CA-023,Humboldt County,2001,10,69.3,114,4,65.3
CA-023,Humboldt County,2001,11,54.7,76,0.9,53.8
CA-023,Humboldt County,2001,12,49.2,82,1.3,47.9
CA-023,Humboldt County,2002,1,48.7,72,1.4,47.3
CA-023,Humboldt County,2002,2,55.4,117,4.4,51
CA-023,Humboldt County,2002,3,55.8,76,1.2,54.6
CA-023,Humboldt County,2002,4,62.4,100,2.8,59.6
CA-023,Humboldt County,2002,5,66.8,81,1.5,65.3
CA-023,Humboldt County,2002,6,74.8,105,2.9,71.9
CA-023,Humboldt County,2002,7,82.7,113,3.7,79
CA-023,Humboldt County,2002,8,82.4,118,3.2,79.2
CA-023,Humboldt County,2002,9,80.1,117,4.8,75.3
CA-023,Humboldt County,2002,10,68.6,108,3.3,65.3
CA-023,Humboldt County,2002,11,58.7,124,4.9,53.8
CA-023,Humboldt County,2002,12,50.4,107,2.5,47.9
CA-023,Humboldt County,2003,1,54.9,125,7.6,47.3
CA-023,Humboldt County,2003,2,54.1,104,3.1,51
CA-023,Humboldt County,2003,3,58.2,105,3.6,54.6
CA-023,Humboldt County,2003,4,55.4,8,-4.2,59.6
CA-023,Humboldt County,2003,5,66.8,81,1.5,65.3
CA-023,Humboldt County,2003,6,77.6,121,5.7,71.9
CA-023,Humboldt County,2003,7,83.5,121,4.5,79
CA-023,Humboldt County,2003,8,81.7,106,2.5,79.2
CA-023,Humboldt County,2003,9,80.8,123,5.5,75.3
CA-023,Humboldt County,2003,10,71.6,123,6.3,65.3
CA-023,Humboldt County,2003,11,53,46,-0.8,53.8
CA-023,Humboldt County,2003,12,49.5,87,1.6,47.9
CA-023,Humboldt County,2004,1,49.6,90,2.3,47.3
CA-023,Humboldt County,2004,2,52.1,74,1.1,51
CA-023,Humboldt County,2004,3,63,126,8.4,54.6
CA-023,Humboldt County,2004,4,65.7,122,6.1,59.6
CA-023,Humboldt County,2004,5,68.8,102,3.5,65.3
CA-023,Humboldt County,2004,6,75.6,112,3.7,71.9
CA-023,Humboldt County,2004,7,83.3,118,4.3,79
CA-023,Humboldt County,2004,8,83.4,122,4.2,79.2
CA-023,Humboldt County,2004,9,77.7,102,2.4,75.3
CA-023,Humboldt County,2004,10,66.8,84,1.5,65.3
CA-023,Humboldt County,2004,11,55.1,85,1.3,53.8
CA-023,Humboldt County,2004,12,51,116,3.1,47.9
CA-023,Humboldt County,2005,1,49.9,96,2.6,47.3
CA-023,Humboldt County,2005,2,55.4,117,4.4,51
CA-023,Humboldt County,2005,3,59.8,118,5.2,54.6
CA-023,Humboldt County,2005,4,59.9,70,0.3,59.6
CA-023,Humboldt County,2005,5,67.1,88,1.8,65.3
CA-023,Humboldt County,2005,6,70.2,25,-1.7,71.9
CA-023,Humboldt County,2005,7,82.5,112,3.5,79
CA-023,Humboldt County,2005,8,82,112,2.8,79.2
CA-023,Humboldt County,2005,9,75.2,49,-0.1,75.3
CA-023,Humboldt County,2005,10,66,72,0.7,65.3
CA-023,Humboldt County,2005,11,54,60,0.2,53.8
CA-023,Humboldt County,2005,12,50.9,113,3,47.9
CA-023,Humboldt County,2006,1,50.3,104,3,47.3
CA-023,Humboldt County,2006,2,54.8,111,3.8,51
CA-023,Humboldt County,2006,3,51.3,19,-3.3,54.6
CA-023,Humboldt County,2006,4,59,53,-0.6,59.6
CA-023,Humboldt County,2006,5,69.3,110,4,65.3
CA-023,Humboldt County,2006,6,76.2,116,4.3,71.9
CA-023,Humboldt County,2006,7,83.1,114,4.1,79
CA-023,Humboldt County,2006,8,79.7,71,0.5,79.2
CA-023,Humboldt County,2006,9,76.8,80,1.5,75.3
CA-023,Humboldt County,2006,10,67.5,97,2.2,65.3
CA-023,Humboldt County,2006,11,54.4,69,0.6,53.8
CA-023,Humboldt County,2006,12,50.6,110,2.7,47.9
CA-023,Humboldt County,2007,1,49.2,83,1.9,47.3
CA-023,Humboldt County,2007,2,50.8,50,-0.2,51
CA-023,Humboldt County,2007,3,60,119,5.4,54.6
CA-023,Humboldt County,2007,4,62.1,92,2.5,59.6
CA-023,Humboldt County,2007,5,69,105,3.7,65.3
CA-023,Humboldt County,2007,6,73.5,92,1.6,71.9
CA-023,Humboldt County,2007,7,81.3,100,2.3,79
CA-023,Humboldt County,2007,8,81.3,102,2.1,79.2
CA-023,Humboldt County,2007,9,76,68,0.7,75.3
CA-023,Humboldt County,2007,10,63.4,30,-1.9,65.3
CA-023,Humboldt County,2007,11,57.4,117,3.6,53.8
CA-023,Humboldt County,2007,12,46.9,34,-1,47.9
CA-023,Humboldt County,2008,1,46.5,36,-0.8,47.3
CA-023,Humboldt County,2008,2,51.8,70,0.8,51
CA-023,Humboldt County,2008,3,55.3,67,0.7,54.6
CA-023,Humboldt County,2008,4,59.7,64,0.1,59.6
CA-023,Humboldt County,2008,5,68.4,99,3.1,65.3
CA-023,Humboldt County,2008,6,74,96,2.1,71.9
CA-023,Humboldt County,2008,7,80.2,82,1.2,79
CA-023,Humboldt County,2008,8,80.8,97,1.6,79.2
CA-023,Humboldt County,2008,9,80.4,121,5.1,75.3
CA-023,Humboldt County,2008,10,66.8,84,1.5,65.3
CA-023,Humboldt County,2008,11,57.4,117,3.6,53.8
CA-023,Humboldt County,2008,12,47.1,37,-0.8,47.9
CA-023,Humboldt County,2009,1,53.4,124,6.1,47.3
CA-023,Humboldt County,2009,2,51.6,62,0.6,51
CA-023,Humboldt County,2009,3,55.2,66,0.6,54.6
CA-023,Humboldt County,2009,4,61.3,81,1.7,59.6
CA-023,Humboldt County,2009,5,69.4,112,4.1,65.3
CA-023,Humboldt County,2009,6,73.8,93,1.9,71.9
CA-023,Humboldt County,2009,7,82.4,110,3.4,79
CA-023,Humboldt County,2009,8,82.2,115,3,79.2
CA-023,Humboldt County,2009,9,80.6,122,5.3,75.3
CA-023,Humboldt County,2009,10,65.2,55,-0.1,65.3
CA-023,Humboldt County,2009,11,54.9,80,1.1,53.8
CA-023,Humboldt County,2009,12,48.2,57,0.3,47.9
CA-023,Humboldt County,2010,1,51.6,116,4.3,47.3
CA-023,Humboldt County,2010,2,53.4,96,2.4,51
CA-023,Humboldt County,2010,3,56.6,89,2,54.6
CA-023,Humboldt County,2010,4,57.5,31,-2.1,59.6
CA-023,Humboldt County,2010,5,62.2,20,-3.1,65.3
CA-023,Humboldt County,2010,6,71.3,44,-0.6,71.9
CA-023,Humboldt County,2010,7,81.1,96,2.1,79
CA-023,Humboldt County,2010,8,80.2,82,1,79.2
CA-023,Humboldt County,2010,9,77.1,86,1.8,75.3
CA-023,Humboldt County,2010,10,66.7,82,1.4,65.3
CA-023,Humboldt County,2010,11,52.9,44,-0.9,53.8
CA-023,Humboldt County,2010,12,49.5,87,1.6,47.9
CA-023,Humboldt County,2011,1,52.9,122,5.6,47.3
CA-023,Humboldt County,2011,2,51,55,0,51
CA-023,Humboldt County,2011,3,52.5,36,-2.1,54.6
CA-023,Humboldt County,2011,4,57,21,-2.6,59.6
CA-023,Humboldt County,2011,5,63.2,31,-2.1,65.3
CA-023,Humboldt County,2011,6,71.7,55,-0.2,71.9
CA-023,Humboldt County,2011,7,78.8,53,-0.2,79
CA-023,Humboldt County,2011,8,79.8,75,0.6,79.2
CA-023,Humboldt County,2011,9,79.5,115,4.2,75.3
CA-023,Humboldt County,2011,10,66.3,79,1,65.3
CA-023,Humboldt County,2011,11,53.5,52,-0.3,53.8
CA-023,Humboldt County,2011,12,49.7,92,1.8,47.9
CA-023,Humboldt County,2012,1,51,110,3.7,47.3
CA-023,Humboldt County,2012,2,53.3,93,2.3,51
CA-023,Humboldt County,2012,3,53,42,-1.6,54.6
CA-023,Humboldt County,2012,4,60,71,0.4,59.6
CA-023,Humboldt County,2012,5,67.6,96,2.3,65.3
CA-023,Humboldt County,2012,6,71.9,62,0,71.9
CA-023,Humboldt County,2012,7,78.7,51,-0.3,79
CA-023,Humboldt County,2012,8,84.9,127,5.7,79.2
CA-023,Humboldt County,2012,9,82.2,126,6.9,75.3
CA-023,Humboldt County,2012,10,68.9,110,3.6,65.3
CA-023,Humboldt County,2012,11,56.9,108,3.1,53.8
CA-023,Humboldt County,2012,12,47.5,40,-0.4,47.9
CA-023,Humboldt County,2013,1,49.1,80,1.8,47.3
CA-023,Humboldt County,2013,2,53.2,90,2.2,51
CA-023,Humboldt County,2013,3,58.5,108,3.9,54.6
CA-023,Humboldt County,2013,4,63.6,107,4,59.6
CA-023,Humboldt County,2013,5,69.8,114,4.5,65.3
CA-023,Humboldt County,2013,6,76,114,4.1,71.9
CA-023,Humboldt County,2013,7,84.4,126,5.4,79
CA-023,Humboldt County,2013,8,81.8,109,2.6,79.2
CA-023,Humboldt County,2013,9,76.2,72,0.9,75.3
CA-023,Humboldt County,2013,10,66,72,0.7,65.3
CA-023,Humboldt County,2013,11,57.6,119,3.8,53.8
CA-023,Humboldt County,2013,12,49.5,87,1.6,47.9
CA-023,Humboldt County,2014,1,55.8,126,8.5,47.3
CA-023,Humboldt County,2014,2,53.9,100,2.9,51
CA-023,Humboldt County,2014,3,59.7,116,5.1,54.6
CA-023,Humboldt County,2014,4,64.3,114,4.7,59.6
CA-023,Humboldt County,2014,5,70.8,121,5.5,65.3
CA-023,Humboldt County,2014,6,76.5,117,4.6,71.9
CA-023,Humboldt County,2014,7,84,124,5,79
CA-023,Humboldt County,2014,8,82.4,118,3.2,79.2
CA-023,Humboldt County,2014,9,80.2,119,4.9,75.3
CA-023,Humboldt County,2014,10,69.5,118,4.2,65.3
CA-023,Humboldt County,2014,11,57.4,117,3.6,53.8
CA-023,Humboldt County,2014,12,52,124,4.1,47.9
CA-023,Humboldt County,2015,1,56.1,127,8.8,47.3
CA-023,Humboldt County,2015,2,58.9,127,7.9,51
CA-023,Humboldt County,2015,3,62.5,124,7.9,54.6
CA-023,Humboldt County,2015,4,63.4,106,3.8,59.6
CA-023,Humboldt County,2015,5,68.1,97,2.8,65.3
CA-023,Humboldt County,2015,6,80.7,127,8.8,71.9
CA-023,Humboldt County,2015,7,83.3,118,4.3,79
CA-023,Humboldt County,2015,8,81,101,1.8,79.2
CA-023,Humboldt County,2015,9,76.4,73,1.1,75.3
CA-023,Humboldt County,2015,10,72.8,125,7.5,65.3
CA-023,Humboldt County,2015,11,54.6,72,0.8,53.8
CA-023,Humboldt County,2015,12,48.2,57,0.3,47.9
CA-023,Humboldt County,2016,1,51.7,117,4.4,47.3
CA-023,Humboldt County,2016,2,57.8,124,6.8,51
CA-023,Humboldt County,2016,3,58.1,104,3.5,54.6
CA-023,Humboldt County,2016,4,66.6,124,7,59.6
CA-023,Humboldt County,2016,5,70,117,4.7,65.3
CA-023,Humboldt County,2016,6,77,120,5.1,71.9
CA-023,Humboldt County,2016,7,81.1,96,2.1,79
CA-023,Humboldt County,2016,8,82.6,120,3.4,79.2
CA-023,Humboldt County,2016,9,77.5,95,2.2,75.3
CA-023,Humboldt County,2016,10,63,22,-2.3,65.3
CA-023,Humboldt County,2016,11,57.4,117,3.6,53.8
CA-023,Humboldt County,2016,12,47.7,46,-0.2,47.9
CA-023,Humboldt County,2017,1,47,44,-0.3,47.3
CA-023,Humboldt County,2017,2,51,55,0,51
CA-023,Humboldt County,2017,3,57,92,2.4,54.6
CA-023,Humboldt County,2017,4,59.2,55,-0.4,59.6
CA-023,Humboldt County,2017,5,69.1,107,3.8,65.3
CA-023,Humboldt County,2017,6,74.9,106,3,71.9
CA-023,Humboldt County,2017,7,82.5,112,3.5,79
CA-023,Humboldt County,2017,8,84.9,127,5.7,79.2
CA-023,Humboldt County,2017,9,77.7,102,2.4,75.3
CA-023,Humboldt County,2017,10,68.4,104,3.1,65.3
CA-023,Humboldt County,2017,11,54.2,65,0.4,53.8
CA-023,Humboldt County,2017,12,52.2,125,4.3,47.9
CA-023,Humboldt County,2018,1,52.1,118,4.8,47.3
CA-023,Humboldt County,2018,2,53.3,93,2.3,51
CA-023,Humboldt County,2018,3,56.5,88,1.9,54.6
CA-023,Humboldt County,2018,4,62.4,100,2.8,59.6
CA-023,Humboldt County,2018,5,68.4,99,3.1,65.3
CA-023,Humboldt County,2018,6,75.4,111,3.5,71.9
CA-023,Humboldt County,2018,7,83.6,122,4.6,79
CA-023,Humboldt County,2018,8,80.9,99,1.7,79.2
CA-023,Humboldt County,2018,9,76.9,83,1.6,75.3
CA-023,Humboldt County,2018,10,67.1,89,1.8,65.3
CA-023,Humboldt County,2018,11,58.2,122,4.4,53.8
CA-023,Humboldt County,2018,12,50.4,107,2.5,47.9
CA-023,Humboldt County,2019,1,52.7,120,5.4,47.3
CA-023,Humboldt County,2019,2,46.1,5,-4.9,51
CA-023,Humboldt County,2019,3,56.1,81,1.5,54.6
CA-023,Humboldt County,2019,4,63,103,3.4,59.6
CA-023,Humboldt County,2019,5,67,86,1.7,65.3
CA-023,Humboldt County,2019,6,77,120,5.1,71.9
CA-023,Humboldt County,2019,7,80.3,84,1.3,79
CA-023,Humboldt County,2019,8,83.9,124,4.7,79.2
CA-023,Humboldt County,2019,9,73.8,34,-1.5,75.3
CA-023,Humboldt County,2019,10,67.1,89,1.8,65.3
CA-023,Humboldt County,2019,11,58.7,124,4.9,53.8
CA-023,Humboldt County,2019,12,49.9,94,2,47.9
CA-023,Humboldt County,2020,1,49.5,88,2.2,47.3
CA-023,Humboldt County,2020,2,58.3,126,7.3,51
CA-023,Humboldt County,2020,3,55.8,76,1.2,54.6
CA-023,Humboldt County,2020,4,65.4,121,5.8,59.6
CA-023,Humboldt County,2020,5,68.6,100,3.3,65.3
CA-023,Humboldt County,2020,6,75.4,111,3.5,71.9
CA-023,Humboldt County,2020,7,82.3,108,3.3,79
CA-023,Humboldt County,2020,8,84.2,125,5,79.2
CA-023,Humboldt County,2020,9,80.3,120,5,75.3
CA-023,Humboldt County,2020,10,74.4,126,9.1,65.3
CA-023,Humboldt County,2020,11,56.2,98,2.4,53.8
CA-023,Humboldt County,2020,12,51.9,122,4,47.9
CA-023,Humboldt County,2021,1,50.7,105,3.4,47.3
CA-023,Humboldt County,2021,2,51.8,70,0.8,51
CA-023,Humboldt County,2021,3,56.4,85,1.8,54.6
CA-023,Humboldt County,2021,4,67.7,127,8.1,59.6
CA-023,Humboldt County,2021,5,71.8,123,6.5,65.3
CA-023,Humboldt County,2021,6,80.4,126,8.5,71.9
CA-023,Humboldt County,2021,7,86.4,127,7.4,79
CA-023,Humboldt County,2021,8,81.5,103,2.3,79.2
CA-025,Imperial County,1895,1,61.4,8,-5.5,66.9
CA-025,Imperial County,1895,2,72.5,72,0.8,71.7
CA-025,Imperial County,1895,3,76.6,52,-0.4,77
CA-025,Imperial County,1895,4,84.8,61,0.1,84.7
CA-025,Imperial County,1895,5,94.8,90,2.2,92.6
CA-025,Imperial County,1895,6,102.7,76,1.1,101.6
CA-025,Imperial County,1895,7,102.4,3,-3.5,105.9
CA-025,Imperial County,1895,8,101.6,11,-2.7,104.3
CA-025,Imperial County,1895,9,99,46,-0.6,99.6
CA-025,Imperial County,1895,10,87.8,52,-0.6,88.4
CA-025,Imperial County,1895,11,74.1,31,-2.1,76.2
CA-025,Imperial County,1895,12,66.5,53,-0.7,67.2
CA-025,Imperial County,1896,1,70.6,109,3.7,66.9
CA-025,Imperial County,1896,2,75.5,105,3.8,71.7
CA-025,Imperial County,1896,3,80.8,105,3.8,77
CA-025,Imperial County,1896,4,81.8,21,-2.9,84.7
CA-025,Imperial County,1896,5,93.2,63,0.6,92.6
CA-025,Imperial County,1896,6,106.5,119,4.9,101.6
CA-025,Imperial County,1896,7,105,31,-0.9,105.9
CA-025,Imperial County,1896,8,103.8,43,-0.5,104.3
CA-025,Imperial County,1896,9,97.8,28,-1.8,99.6
CA-025,Imperial County,1896,10,88.3,61,-0.1,88.4
CA-025,Imperial County,1896,11,73.6,26,-2.6,76.2
CA-025,Imperial County,1896,12,68.7,86,1.5,67.2
CA-025,Imperial County,1897,1,64.3,25,-2.6,66.9
CA-025,Imperial County,1897,2,67.1,8,-4.6,71.7
CA-025,Imperial County,1897,3,71.9,8,-5.1,77
CA-025,Imperial County,1897,4,88.9,111,4.2,84.7
CA-025,Imperial County,1897,5,95.7,106,3.1,92.6
CA-025,Imperial County,1897,6,102,61,0.4,101.6
CA-025,Imperial County,1897,7,105.9,51,0,105.9
CA-025,Imperial County,1897,8,105.5,86,1.2,104.3
CA-025,Imperial County,1897,9,98.2,32,-1.4,99.6
CA-025,Imperial County,1897,10,82.3,8,-6.1,88.4
CA-025,Imperial County,1897,11,77.3,78,1.1,76.2
CA-025,Imperial County,1897,12,66.1,47,-1.1,67.2
CA-025,Imperial County,1898,1,60.2,4,-6.7,66.9
CA-025,Imperial County,1898,2,76.4,114,4.7,71.7
CA-025,Imperial County,1898,3,75.3,38,-1.7,77
CA-025,Imperial County,1898,4,90.6,123,5.9,84.7
CA-025,Imperial County,1898,5,90.4,26,-2.2,92.6
CA-025,Imperial County,1898,6,103.5,88,1.9,101.6
CA-025,Imperial County,1898,7,106.6,74,0.7,105.9
CA-025,Imperial County,1898,8,105.4,83,1.1,104.3
CA-025,Imperial County,1898,9,101.5,89,1.9,99.6
CA-025,Imperial County,1898,10,90.8,92,2.4,88.4
CA-025,Imperial County,1898,11,76.8,60,0.6,76.2
CA-025,Imperial County,1898,12,65,29,-2.2,67.2
CA-025,Imperial County,1899,1,67.3,62,0.4,66.9
CA-025,Imperial County,1899,2,72.2,68,0.5,71.7
CA-025,Imperial County,1899,3,76.3,49,-0.7,77
CA-025,Imperial County,1899,4,88.1,103,3.4,84.7
CA-025,Imperial County,1899,5,89.5,19,-3.1,92.6
CA-025,Imperial County,1899,6,102.8,79,1.2,101.6
CA-025,Imperial County,1899,7,106.5,73,0.6,105.9
CA-025,Imperial County,1899,8,100.5,4,-3.8,104.3
CA-025,Imperial County,1899,9,106.4,126,6.8,99.6
CA-025,Imperial County,1899,10,82.9,9,-5.5,88.4
CA-025,Imperial County,1899,11,75.9,53,-0.3,76.2
CA-025,Imperial County,1899,12,68.4,80,1.2,67.2
CA-025,Imperial County,1900,1,69.7,97,2.8,66.9
CA-025,Imperial County,1900,2,76,108,4.3,71.7
CA-025,Imperial County,1900,3,83.1,118,6.1,77
CA-025,Imperial County,1900,4,77.9,3,-6.8,84.7
CA-025,Imperial County,1900,5,95.3,96,2.7,92.6
CA-025,Imperial County,1900,6,103.2,81,1.6,101.6
CA-025,Imperial County,1900,7,106.5,73,0.6,105.9
CA-025,Imperial County,1900,8,99,1,-5.3,104.3
CA-025,Imperial County,1900,9,93.4,3,-6.2,99.6
CA-025,Imperial County,1900,10,84.9,15,-3.5,88.4
CA-025,Imperial County,1900,11,79.3,99,3.1,76.2
CA-025,Imperial County,1900,12,70.3,107,3.1,67.2
CA-025,Imperial County,1901,1,65,31,-1.9,66.9
CA-025,Imperial County,1901,2,69.6,33,-2.1,71.7
CA-025,Imperial County,1901,3,78.6,80,1.6,77
CA-025,Imperial County,1901,4,83.6,46,-1.1,84.7
CA-025,Imperial County,1901,5,89.9,22,-2.7,92.6
CA-025,Imperial County,1901,6,100.9,40,-0.7,101.6
CA-025,Imperial County,1901,7,107.6,99,1.7,105.9
CA-025,Imperial County,1901,8,106.1,95,1.8,104.3
CA-025,Imperial County,1901,9,97.4,22,-2.2,99.6
CA-025,Imperial County,1901,10,89.4,78,1,88.4
CA-025,Imperial County,1901,11,79.3,99,3.1,76.2
CA-025,Imperial County,1901,12,70.6,112,3.4,67.2
CA-025,Imperial County,1902,1,67.4,65,0.5,66.9
CA-025,Imperial County,1902,2,72.9,76,1.2,71.7
CA-025,Imperial County,1902,3,76.6,52,-0.4,77
CA-025,Imperial County,1902,4,85.1,67,0.4,84.7
CA-025,Imperial County,1902,5,96.8,112,4.2,92.6
CA-025,Imperial County,1902,6,103.3,84,1.7,101.6
CA-025,Imperial County,1902,7,103.6,10,-2.3,105.9
CA-025,Imperial County,1902,8,103.7,41,-0.6,104.3
CA-025,Imperial County,1902,9,100,58,0.4,99.6
CA-025,Imperial County,1902,10,88.9,71,0.5,88.4
CA-025,Imperial County,1902,11,71.7,9,-4.5,76.2
CA-025,Imperial County,1902,12,64.1,18,-3.1,67.2
CA-025,Imperial County,1903,1,70.1,101,3.2,66.9
CA-025,Imperial County,1903,2,69.7,37,-2,71.7
CA-025,Imperial County,1903,3,80.9,107,3.9,77
CA-025,Imperial County,1903,4,85.7,75,1,84.7
CA-025,Imperial County,1903,5,97.2,113,4.6,92.6
CA-025,Imperial County,1903,6,101.9,59,0.3,101.6
CA-025,Imperial County,1903,7,104.4,22,-1.5,105.9
CA-025,Imperial County,1903,8,106.9,111,2.6,104.3
CA-025,Imperial County,1903,9,98.1,30,-1.5,99.6
CA-025,Imperial County,1903,10,88.9,71,0.5,88.4
CA-025,Imperial County,1903,11,80.6,115,4.4,76.2
CA-025,Imperial County,1903,12,66.7,55,-0.5,67.2
CA-025,Imperial County,1904,1,66.4,46,-0.5,66.9
CA-025,Imperial County,1904,2,77.2,116,5.5,71.7
CA-025,Imperial County,1904,3,82.8,114,5.8,77
CA-025,Imperial County,1904,4,87.4,96,2.7,84.7
CA-025,Imperial County,1904,5,95.6,105,3,92.6
CA-025,Imperial County,1904,6,106.3,116,4.7,101.6
CA-025,Imperial County,1904,7,105.8,47,-0.1,105.9
CA-025,Imperial County,1904,8,103.9,47,-0.4,104.3
CA-025,Imperial County,1904,9,97,18,-2.6,99.6
CA-025,Imperial County,1904,10,86.3,29,-2.1,88.4
CA-025,Imperial County,1904,11,83.2,125,7,76.2
CA-025,Imperial County,1904,12,69.1,89,1.9,67.2
CA-025,Imperial County,1905,1,69.6,96,2.7,66.9
CA-025,Imperial County,1905,2,66.8,7,-4.9,71.7
CA-025,Imperial County,1905,3,76.3,49,-0.7,77
CA-025,Imperial County,1905,4,83.1,36,-1.6,84.7
CA-025,Imperial County,1905,5,88.7,17,-3.9,92.6
CA-025,Imperial County,1905,6,103.3,84,1.7,101.6
CA-025,Imperial County,1905,7,108.5,120,2.6,105.9
CA-025,Imperial County,1905,8,104.8,65,0.5,104.3
CA-025,Imperial County,1905,9,102,99,2.4,99.6
CA-025,Imperial County,1905,10,91,94,2.6,88.4
CA-025,Imperial County,1905,11,72,10,-4.2,76.2
CA-025,Imperial County,1905,12,65.7,41,-1.5,67.2
CA-025,Imperial County,1906,1,69.5,93,2.6,66.9
CA-025,Imperial County,1906,2,74,90,2.3,71.7
CA-025,Imperial County,1906,3,74.5,29,-2.5,77
CA-025,Imperial County,1906,4,82.8,31,-1.9,84.7
CA-025,Imperial County,1906,5,89.7,21,-2.9,92.6
CA-025,Imperial County,1906,6,101.1,47,-0.5,101.6
CA-025,Imperial County,1906,7,106,54,0.1,105.9
CA-025,Imperial County,1906,8,103,26,-1.3,104.3
CA-025,Imperial County,1906,9,99.6,53,0,99.6
CA-025,Imperial County,1906,10,91.5,101,3.1,88.4
CA-025,Imperial County,1906,11,74.7,37,-1.5,76.2
CA-025,Imperial County,1906,12,65.6,39,-1.6,67.2
CA-025,Imperial County,1907,1,63.7,17,-3.2,66.9
CA-025,Imperial County,1907,2,78.2,121,6.5,71.7
CA-025,Imperial County,1907,3,75.1,37,-1.9,77
CA-025,Imperial County,1907,4,83.1,36,-1.6,84.7
CA-025,Imperial County,1907,5,88.5,16,-4.1,92.6
CA-025,Imperial County,1907,6,95.7,1,-5.9,101.6
CA-025,Imperial County,1907,7,103,6,-2.9,105.9
CA-025,Imperial County,1907,8,100.2,2,-4.1,104.3
CA-025,Imperial County,1907,9,98.3,35,-1.3,99.6
CA-025,Imperial County,1907,10,84,13,-4.4,88.4
CA-025,Imperial County,1907,11,78.1,87,1.9,76.2
CA-025,Imperial County,1907,12,70.1,104,2.9,67.2
CA-025,Imperial County,1908,1,67.4,65,0.5,66.9
CA-025,Imperial County,1908,2,69.9,41,-1.8,71.7
CA-025,Imperial County,1908,3,79.9,94,2.9,77
CA-025,Imperial County,1908,4,88.4,105,3.7,84.7
CA-025,Imperial County,1908,5,91.1,35,-1.5,92.6
CA-025,Imperial County,1908,6,101.2,49,-0.4,101.6
CA-025,Imperial County,1908,7,107.7,101,1.8,105.9
CA-025,Imperial County,1908,8,104.4,53,0.1,104.3
CA-025,Imperial County,1908,9,97.2,20,-2.4,99.6
CA-025,Imperial County,1908,10,85.2,17,-3.2,88.4
CA-025,Imperial County,1908,11,79.5,104,3.3,76.2
CA-025,Imperial County,1908,12,67.5,67,0.3,67.2
CA-025,Imperial County,1909,1,67.3,62,0.4,66.9
CA-025,Imperial County,1909,2,69.7,37,-2,71.7
CA-025,Imperial County,1909,3,72,10,-5,77
CA-025,Imperial County,1909,4,86.2,80,1.5,84.7
CA-025,Imperial County,1909,5,90.4,26,-2.2,92.6
CA-025,Imperial County,1909,6,101.6,55,0,101.6
CA-025,Imperial County,1909,7,104,13,-1.9,105.9
CA-025,Imperial County,1909,8,101,7,-3.3,104.3
CA-025,Imperial County,1909,9,97,18,-2.6,99.6
