,Year,County,None,D0,D1,D2,D3,D4,Household Income,Population,Median Age,Per Capita Income,Poverty Count,Unemployment Count,Poverty Rate
0,2013,Alameda County,13.070576923076922,86.92942307692307,65.38461538461539,51.92307692307692,0.7973076923076922,0.0,72112.0,1535248.0,36.8,35763.0,188501.0,84354.0,12.278211728658823
1,2013,Alpine County,12.923653846153847,87.0763461538461,69.55942307692308,48.65499999999999,4.8842307692307685,0.0,58636.0,1165.0,44.3,25527.0,184.0,51.0,15.793991416309012
2,2013,Amador County,16.524807692307693,83.47519230769231,65.40846153846154,51.92307692307692,11.498076923076923,0.0,53684.0,37422.0,49.1,27347.0,4150.0,2546.0,11.089733311955534
3,2013,Butte County,15.985961538461538,84.01403846153848,65.38461538461539,51.92307692307692,0.0,0.0,43752.0,220542.0,37.0,23787.0,43942.0,14353.0,19.924549518912496
4,2013,Calaveras County,14.0625,85.9375,69.14076923076924,53.21249999999999,11.538461538461538,0.0,55295.0,45147.0,50.0,29329.0,4849.0,2307.0,10.740470020156378
5,2013,Colusa County,13.461538461538462,86.53846153846153,65.38461538461539,51.92307692307692,0.0,0.0,52158.0,21366.0,33.9,21579.0,2635.0,1322.0,12.332678086679772
6,2013,Contra Costa County,13.34423076923077,86.65576923076924,65.38461538461539,51.92307692307692,2.1934615384615386,0.0,78756.0,1065794.0,38.6,38219.0,111173.0,56720.0,10.43100261401359
7,2013,Del Norte County,21.39576923076923,78.60423076923077,61.474038461538456,25.135576923076925,0.0,0.0,37909.0,28357.0,39.1,19072.0,5406.0,1268.0,19.06407588955108
8,2013,El Dorado County,17.622692307692308,82.3773076923077,65.95692307692308,51.07096153846154,3.762692307692308,0.0,69297.0,180982.0,44.1,34884.0,16206.0,11030.0,8.954481661159674
9,2013,Fresno County,0.0,100.0,99.24230769230768,78.65211538461541,13.492307692307692,0.0,45563.0,939605.0,30.9,20208.0,239584.0,61663.0,25.498374316867196
10,2013,Glenn County,13.771923076923077,86.22807692307691,65.38461538461539,51.92307692307692,0.0,0.0,43023.0,28054.0,37.2,22148.0,5198.0,1584.0,18.528552078135025
11,2013,Humboldt County,21.512115384615388,78.48788461538462,65.38461538461539,29.419423076923074,0.0,0.0,41426.0,134613.0,37.5,23540.0,26600.0,7426.0,19.760350040486433
12,2013,Imperial County,0.4711538461538462,99.52884615384616,82.24019230769228,30.569807692307695,0.0,0.0,41807.0,175201.0,31.8,16763.0,38286.0,13214.0,21.852614996489745
13,2013,Inyo County,0.0,100.0,100.0,97.63192307692303,1.5334615384615378,0.0,44796.0,18482.0,45.7,27441.0,2309.0,826.0,12.493236662698843
14,2013,Kern County,0.0,100.0,100.0,91.22692307692306,37.11384615384616,0.0,48552.0,848204.0,30.8,20295.0,186811.0,50233.0,22.02430075783656
15,2013,Kings County,0.0,100.0,100.0,88.43884615384619,26.16576923076923,0.0,48133.0,151806.0,31.1,18429.0,28019.0,9249.0,18.45710973215815
16,2013,Lake County,15.920769230769231,84.07923076923076,65.38461538461539,51.92307692307692,0.0,0.0,36548.0,64260.0,45.1,21537.0,15860.0,4488.0,24.680983504512916
17,2013,Lassen County,2.5871153846153847,97.41288461538458,87.6755769230769,54.579038461538474,0.0,0.0,53107.0,34018.0,37.3,19931.0,3953.0,1509.0,11.620318654829797
18,2013,Los Angeles County,0.0625,99.9375,82.82096153846153,60.450961538461534,2.138461538461539,0.0,55909.0,9893481.0,35.1,27749.0,1737224.0,580531.0,17.55927969134423
19,2013,Madera County,0.0673076923076923,99.93269230769229,93.99211538461535,70.10307692307694,11.538461538461538,0.0,45625.0,151435.0,33.2,17847.0,32604.0,6203.0,21.530029385544953
20,2013,Marin County,13.485000000000001,86.51500000000001,65.38461538461539,51.92307692307692,0.0,0.0,90839.0,254643.0,44.8,56791.0,19121.0,10206.0,7.508943894000621
